index,domain
5362,pakshopping.com.pk
5363,paksimga.pk
5364,paksimspro.com.pk
5365,paksoftware.pk
5366,pakstyle.pk
5367,paksuzuki.com.pk
5368,paksys.pk
5369,paktaxcalculator.pk
5370,paktel.pk
5371,pakungeneva.pk
5372,palosa.pk
5373,palp.nadra.gov.pk
5374,palpa.org.pk
5375,pama.org.pk
5376,pamco.com.pk
5377,pamco.gop.pk
5378,pamh.org.pk
5379,pandago.pk
5380,panel.aimfox.pk
5381,panel.fastnet.com.pk
5382,panel.ftsol.pk
5383,panel.neckties.pk
5384,panel.sharkclothing.pk
5385,panel.wn.com.pk
5386,pani.pk
5387,pansariinn.pk
5388,pansarionline.pk
5389,pap.gov.pk
5390,papajohns.com.pk
5391,paperclip.pk
5392,paperpkads.pk
5393,pappukart.pk
5394,papswd.pk
5395,paradigmshift.com.pk
5396,paramountbooks.com.pk
5397,parc.gov.pk
5398,parco.com.pk
5399,parent.edufi.com.pk
5400,parento.pk
5401,parho.pk
5402,parisa.pk
5403,parishay.pk
5404,parishfootwear.pk
5405,parkview.pk
5406,parkviewapartments.com.pk
5407,parkviewbeachresort.com.pk
5408,parkviewbeachresort.pk
5409,parkviewcity.com.pk
5410,parkviewcitylahore.pk
5411,parkviewvillas.com.pk
5412,parkviewvillas.pk
5413,parliamentfiles.pk
5414,partex.com.pk
5415,partner.fiberish.net.pk
5416,partner.savyour.com.pk
5417,partyaccessories.pk
5418,partysharty.pk
5419,pas.gov.pk
5420,pasha.org.pk
5421,pashafabrics.pk
5422,pasrur.pk
5423,pass.gov.pk
5424,passports.gov.pk
5425,passportstatuscheck.pk
5426,pastic.gov.pk
5427,patari.pk
5428,patel-hospital.org.pk
5429,patelgroup.com.pk
5430,patex.com.pk
5431,pave.com.pk
5432,pave.gov.pk
5433,pave.net.pk
5434,pave.org.pk
5435,pave.pk
5436,pavegov.com.pk
5437,pavegov.org.pk
5438,paxico.pk
5439,payactiv.com.pk
5440,payasaan.com.pk
5441,paycheck.pk
5442,payfast.patel-hospital.org.pk
5443,paymaster.com.pk
5444,payment.cfsol.pk
5445,payments.jazzcash.com.pk
5446,payments.signin.com.pk
5447,paymob.pk
5448,payperwear.com.pk
5449,payplus.pk
5450,paypro.com.pk
5451,payroll.workstudio.com.pk
5452,paysa.com.pk
5453,paysys.fbr.gov.pk
5454,pbb.net.pk
5455,pbc.com.pk
5456,pbit.gop.pk
5457,pbm.gov.pk
5458,pbs.gov.pk
5459,pbscensus.gov.pk
5460,pbschool.dged.pk
5461,pbte.edu.pk
5462,pbteresult.com.pk
5463,pc.gov.pk
5464,pcaa.gov.pk
5465,pcas.edu.pk
5466,pcb.com.pk
5467,pcbank.com.pk
5468,pcboard.com.pk
5469,pcfms.pndkp.gov.pk
5470,pclab.pk
5471,pcncp31.ncp.edu.pk
5472,pcp.org.pk
5473,pcrwr.gov.pk
5474,pcsi.gov.pk
5475,pcstore.com.pk
5476,pcstore.pk
5477,pct.edu.pk
5478,pctb.pk
5479,pda.gov.pk
5480,pdfbooksfree.pk
5481,pdfdrive.com.pk
5482,pdma.gob.pk
5483,pdma.gop.pk
5484,pdma.gos.pk
5485,peachmart.pk
5486,peachrepublic.pk
5487,peakpoint.pk
5488,pearl-ims.com.pk
5489,pearls-store.com.pk
5490,pec.org.pk
5491,pechsschool.dged.pk
5492,pectaa.edu.pk
5493,peef.org.pk
5494,peekaboo.pk
5495,pef.edu.pk
5496,pefma.com.pk
5497,pefsis.edu.pk
5498,pehel911.gov.pk
5499,pehnawastore.pk
5500,pel.com.pk
5501,pentasports.pk
5502,penworld.com.pk
5503,people.com.pk
5504,peopleai.pk
5505,peoplesparty.pk
5506,perceptron.lums.edu.pk
5507,perfa.pk
5508,perfect.com.pk
5509,perfect.supernetesolutions.com.pk
5510,perfectfood.com.pk
5511,perfectumrah.pk
5512,perfume-parlour.pk
5513,perfumehut.com.pk
5514,perfumeonline.pk
5515,permalink.com.pk
5516,pern.edu.pk
5517,pern.pk
5518,pesco.com.pk
5519,pescobill.pk
5520,pescobilling.pk
5521,pescoonlinebill.pk
5522,peshawar.edu.pk
5523,peshawarairport.com.pk
5524,peshawarhcatd.gov.pk
5525,peshawarhcmb.gov.pk
5526,peshawarhighcourt.gov.pk
5527,peshawarichappals.pk
5528,peshawarmuseum.gkp.pk
5529,pesrp.edu.pk
5530,pessi.gop.pk
5531,petco.pk
5532,petroleum.gov.pk
5533,petroleumclub.pk
5534,pets.org.pk
5535,petshub.pk
5536,petsmall.pk
5537,petsone.pk
5538,petspark.pk
5539,petsworld.pk
5540,petwalay.pk
5541,peugeot-metropolis.com.pk
5542,pf.com.pk
5543,pfa.gop.pk
5544,pfsense01.tav.com.pk
5545,pfuj.pk
5546,pgc.edu.pk
5547,pgctts.edu.pk
5548,pgf.com.pk
5549,pgmiq.edu.pk
5550,pha.gop.pk
5551,pharmacy.healthwire.pk
5552,pharmahealth.com.pk
5553,pharmalinkcloud.com.pk
5554,pharmasync.pk
5555,phbc.org.pk
5556,phc.org.pk
5557,phcip.com.pk
5558,phe.gob.pk
5559,phf.gop.pk
5560,philips.com.pk
5561,philipsappliances.pk
5562,philipspersonalcare.com.pk
5563,phkh.nhsrc.pk
5564,phonecase.pk
5565,phoneworld.com.pk
5566,photapunjab.pk
5567,photonews.com.pk
5568,phs.com.pk
5569,phsa.edu.pk
5570,physioshop.pk
5571,piac.com.pk
5572,pic.edu.pk
5573,picashow.pk
5574,piciip.gop.pk
5575,pict.com.pk
5576,pid.gov.pk
5577,pide.org.pk
5578,pie.net.pk
5579,pieas.edu.pk
5580,pieinthesky.com.pk
5581,pierrecardin.pk
5582,pifd.edu.pk
5583,pifra.gov.pk
5584,pifra.net.pk
5585,pigeon.com.pk
5586,pihms.com.pk
5587,pikashow.com.pk
5588,pikashow.net.pk
5589,pikashowapk.pk
5590,pikashows.org.pk
5591,pilot.mulk.pk
5592,pim.com.pk
5593,pimc.edu.pk
5594,pims.gov.pk
5595,pimsat-khi.edu.pk
5596,pinkpetals.pk
5597,pinkpops.pk
5598,pinksoul.pk
5599,pinnaclefiber.com.pk
5600,pinpack.pk
5601,pinum.org.pk
5602,pipfa.org.pk
5603,pipos.org.pk
5604,pips.gov.pk
5605,pique.pk
5606,pisa.com.pk
5607,pitac.gov.pk
5608,pitb.gov.pk
5609,pitc.com.pk
5610,pixolinks.pk
5611,pizzamax.com.pk
5612,pizzaonline.pk
5613,pizzapoint.com.pk
5614,pjia.com.pk
5615,pjms.com.pk
5616,pjms.org.pk
5617,pjps.pk
5618,pk365.com.pk
5619,pkbazaar.pk
5620,pkcert.gov.pk
5621,pkclothing.pk
5622,pkdomain.com.pk
5623,pkelectronics.pk
5624,pkisan.pk
5625,pkjob.pk
5626,pkli.org.pk
5627,pkm.balochistanpolice.gov.pk
5628,pknic.net.pk
5629,pknic.pk
5630,pkrslot.pk
5631,pkworld.pk
5632,pla.org.pk
5633,placod.com.pk
5634,planetjunior.pk
5635,planetx.pk
5636,plant.pk
5637,plants.com.pk
5638,play.tamaasha.pk
5639,playdesi.pk
5640,playout.pk
5641,playstation.pk
5642,playtech.pk
5643,playtube.pk
5644,plazza.pk
5645,pld.com.pk
5646,plesk.bmc.com.pk
5647,plesk.danka.pk
5648,plesk.goldencamera.pk
5649,plesk.myhost.pk
5650,plesk.neeyas.com.pk
5651,plesk.phonedroid.com.pk
5652,plesk.pide.org.pk
5653,plesk03.itcs.com.pk
5654,plh.com.pk
5655,plhr.org.pk
5656,plicl.com.pk
5657,plinko-game.pk
5658,plinko.com.pk
5659,plinko.pk
5660,plus.paypeople.pk
5661,plussize.pk
5662,pmc.gov.pk
5663,pmd.gov.pk
5664,pmd.org.pk
5665,pmdc.edu.pk
5666,pmdc.gov.pk
5667,pmdc.org.pk
5668,pmdc.pk
5669,pmdfc.org.pk
5670,pmdu.gov.pk
5671,pmei.edu.pk
5672,pmex.com.pk
5673,pmflahore.pk
5674,pmfpunjab.edu.pk
5675,pmhealthprogram.gov.pk
5676,pmis.insaf.pk
5677,pmis.ofwm.gop.pk
5678,pmnlpro.pk
5679,pmo.gov.pk
5680,pmrc.com.pk
5681,pmrugb.gov.pk
5682,pms.net.pk
5683,pmu-lgcdd.gop.pk
5684,pmuhealth.gop.pk
5685,pmused.gob.pk
5686,pmyouth.hec.gov.pk
5687,pmyp.gov.pk
5688,pna.gov.pk
5689,pnac.gov.pk
5690,pnd.gob.pk
5691,pndajk.gok.pk
5692,pndkp.gov.pk
5693,pnex-test.pnex.pk
5694,pni.net.pk
5695,pnmc.gov.pk
5696,pnntv.pk
5697,pnp.com.pk
5698,pnsc.com.pk
5699,pocketoption.pk
5700,poco.pk
5701,pof.com.pk
5702,pof.gov.pk
5703,pofwcc.edu.pk
5704,polanigt.com.pk
5705,polaris.pk
5706,police.punjab.gov.pk
5707,policecomplaints.ajk.gov.pk
5708,polkadots.pk
5709,popup.pk
5710,porta.pk
5711,portal.airmax.com.pk
5712,portal.bios.pk
5713,portal.bogo.pk
5714,portal.brightvision.edu.pk
5715,portal.diagnosticplus.pk
5716,portal.digitalpass.pk
5717,portal.dps.edu.pk
5718,portal.edf.gov.pk
5719,portal.ehya.com.pk
5720,portal.giu.edu.pk
5721,portal.karandaaz.com.pk
5722,portal.kpminerals.gov.pk
5723,portal.lums.edu.pk
5724,portal.meddeliver.pk
5725,portal.mohr.gov.pk
5726,portal.mosafir.pk
5727,portal.ndma.gov.pk
5728,portal.plancare.pk
5729,portal.sbp.org.pk
5730,portal.stech.com.pk
5731,portal.sus.com.pk
5732,portal.tuf.edu.pk
5733,portal.utopia.pk
5734,portal.waylink.com.pk
5735,portal2.waylink.com.pk
5736,portals.aumc.edu.pk
5737,portalx.trackingworld.com.pk
5738,portfolio.oracletech.com.pk
5739,portqasim.org.pk
5740,pos-sync.oscar.pk
5741,pos.mrvapora.pk
5742,pos.oilshop.pk
5743,pos.thecarguys.pk
5744,posback.aonestore.pk
5745,poscointl.pk
5746,posdemo.opticloud.pk
5747,postalcode.com.pk
5748,postex.com.pk
5749,postex.pk
5750,potentialgcf.kmu.edu.pk
5751,powercement.com.pk
5752,powerhouse.com.pk
5753,powerhouseexpress.com.pk
5754,powerupfitness.com.pk
5755,poye.pk
5756,ppaf.org.pk
5757,ppcbl.com.pk
5758,ppgl.com.pk
5759,ppl.com.pk
5760,ppmhub.pk
5761,ppms.pprasindh.gov.pk
5762,ppp.org.pk
5763,pppp.org.pk
5764,pppunitsindh.gov.pk
5765,ppra.gov.pk
5766,ppra.org.pk
5767,pprasindh.gov.pk
5768,ppsc.gop.pk
5769,ppscjobz.pk
5770,pra-borpunjab.gov.pk
5771,pral.com.pk
5772,prdb.pk
5773,preetpret.pk
5774,prelovedtreasures.pk
5775,premed.pk
5776,premiahome.pk
5777,premier.com.pk
5778,premiumdiagnostics.pk
5779,preprod-api.truckistan.pk
5780,president.gov.pk
5781,presidentofpakistan.gov.pk
5782,preston.edu.pk
5783,pretstories.pk
5784,price2day.pk
5785,pricehut.pk
5786,priceindex.pk
5787,pricemeter.pk
5788,pricenews.com.pk
5789,pricenews.pk
5790,priceo.pk
5791,priceoye.pk
5792,pricepedia.pk
5793,priceupdate.com.pk
5794,pridea.edu.pk
5795,pridesurgical.pk
5796,primal.com.pk
5797,prime minister.gov.pk
5798,prime.edu.pk
5799,prime.net.pk
5800,primedecor.pk
5801,primedemo.medicure.pk
5802,primeestates.pk
5803,primepartners.com.pk
5804,princestore.pk
5805,printoutlet.pk
5806,privatisation.gov.pk
5807,prizebond.net.pk
5808,procurement.phimc.punjab.gov.pk
5809,prod-ag-backend.aeroglobe.pk
5810,prodapi.cybermart.pk
5811,prodjenkins.cybermart.pk
5812,produckk.pk
5813,production-erp.jackednutrition.pk
5814,production.24seven.com.pk
5815,production.fynder.pk
5816,production.payplus.pk
5817,professionalhub.pk
5818,professionals.com.pk
5819,proficientlawyers.pk
5820,profithub.pk
5821,profundus.com.pk
5822,prohost.pk
5823,project.gov.pk
5824,promaryamnawaz.pk
5825,promax.pk
5826,prometheus.walee.pk
5827,propakistani.pk
5828,propertychannel.pk
5829,propertyguide.com.pk
5830,propertymanzil.pk
5831,propertymart.pk
5832,propertystar.com.pk
5833,propertywaly.pk
5834,propone.pk
5835,prospects.pk
5836,protech.com.pk
5837,protees.pk
5838,proteinstore.pk
5839,protonicnutrition.pk
5840,prototype.ainak.pk
5841,provoke.pk
5842,prowebhosting.pk
5843,proxy6.mandiexpress.pk
5844,prss.pk
5845,prtg01.tav.com.pk
5846,psa-uat.takafulbazaar.pk
5847,psa.gov.pk
5848,psa.takafulbazaar.pk
5849,psba.gop.pk
5850,psc.edu.pk
5851,psca.gop.pk
5852,psdf.org.pk
5853,pseb.org.pk
5854,psff.com.pk
5855,psgpc.com.pk
5856,pshealthpunjab.gov.pk
5857,psic.com.pk
5858,psl.org.pk
5859,psonar.lhr.hec.gov.pk
5860,psosahulat.com.pk
5861,pspa.gop.pk
5862,pspc.gov.pk
5863,psqca.com.pk
5864,psrms.sindhpolice.gov.pk
5865,psw.gov.pk
5866,psx.com.pk
5867,psycare.pk
5868,pta.gov.pk
5869,pta.org.pk
5870,ptc.edu.pk
5871,ptc.org.pk
5872,ptcc.imarat.com.pk
5873,ptcl.com.pk
5874,ptcl.net.pk
5875,ptclspeed.com.pk
5876,ptj.com.pk
5877,ptmapi.emaarif.net.pk
5878,ptp.gob.pk
5879,ptp.gop.pk
5880,ptpkp.gov.pk
5881,pts.org.pk
5882,ptut.edu.pk
5883,ptv-news.com.pk
5884,ptv.com.pk
5885,ptvsportstv.com.pk
5886,pu.edu.pk
5887,public-interface.1link.pk
5888,publicfinance.pk
5889,pucit.edu.pk
5890,pugc.edu.pk
5891,pulse.gop.pk
5892,pumhs.edu.pk
5893,pumpitup.pk
5894,punjab-zameen.gov.pk
5895,punjab.gov.pk
5896,punjabcashandcarry.com.pk
5897,punjabetaxischeme.pk
5898,punjabhec.gov.pk
5899,punjabjudiciary.gov.pk
5900,punjablaws.gov.pk
5901,punjabpolice.gov.pk
5902,punjabrashancard.pk
5903,punjabresult.com.pk
5904,pupt.aceconnect.net.pk
5905,purchaser.com.pk
5906,puregold.pk
5907,purejoy.pk
5908,pureone.pk
5909,purepick.pk
5910,puretech.pk
5911,purplestore.pk
5912,pursebazar.pk
5913,push.8171.com.pk
5914,putrasul.edu.pk
5915,pvj.com.pk
5916,pvtc.gop.pk
5917,pwl.gop.pk
5918,pxapp.trackingworld.com.pk
5919,pxhs.pk
5920,pyariwalls.com.pk
5921,pyariwalls.pk
5922,qa.cybermart.pk
5923,qa.tejari.pk
5924,qadirburger.pk
5925,qaed.pk
5926,qalamkar.com.pk
5927,qaportal.wowhealth.pk
5928,qardanhasana.pk
5929,qasimelectronics.pk
5930,qatest.sastatareen.pk
5931,qau.edu.pk
5932,qauseqazaa.pk
5933,qbit.pk
5934,qcloud.pk
5935,qda.gob.pk
5936,qemti.pk
5937,qfs.com.pk
5938,qgms.qict.com.pk
5939,qict.com.pk
5940,qih.com.pk
5941,qims.edu.pk
5942,qistbazaar.pk
5943,qmart.pk
5944,qmb.com.pk
5945,qmc.edu.pk
5946,qmmb.gov.pk
5947,qmobile.com.pk
5948,qne.com.pk
5949,qoolish.pk
5950,qpg.educators.edu.pk
5951,qr1.finnect.com.pk
5952,qsoft.qurtuba.edu.pk
5953,qtp.gob.pk
5954,qualityflavors.com.pk
5955,qubed.pk
5956,qubee.com.pk
5957,query.tuf.edu.pk
5958,quest.edu.pk
5959,quetta.edu.pk
5960,quettachaiparatha.pk
5961,quettapolice.gob.pk
5962,queue1.nexlinx.net.pk
5963,quickpaper.pk
5964,quiztainment.com.pk
5965,quotex.com.pk
5966,quranacademy.edu.pk
5967,qurtuba.edu.pk
5968,qutbiherbal.pk
5969,qwqer.pk
5970,r-pac.com.pk
5971,ra.ubl.com.pk
5972,radiantmedical.com.pk
5973,radient.pk
5974,radio.gov.pk
5975,radio.kinnaird.edu.pk
5976,radio.net.pk
5977,radio.pfa.gop.pk
5978,radpakk.com.pk
5979,radstore.pk
5980,rafappliances.pk
5981,rafia.pk
5982,rafielectronics.com.pk
5983,raheel.pk
5984,rahimiagroup.pk
5985,railways.gov.pk
5986,rainbowcc.com.pk
5987,rajabbutt.pk
5988,rajahs.com.pk
5989,rajaranishoes.com.pk
5990,rajbari.pk
5991,rambli.pk
5992,ramsha.com.pk
5993,ramsha.pk
5994,ramza.pk
5995,rangercadetcollege.edu.pk
5996,rangolistore.pk
5997,rangrasiya.com.pk
5998,rapidrides.pk
5999,rapidsupport.com.pk
6000,raregloves.com.pk
6001,rasam.pk
6002,rationcard.com.pk
6003,ratta.pk
6004,ravpn.nbp.com.pk
6005,rawayat.com.pk
6006,rayah.pk
6007,raysmarketing.pk
6008,rayzetech.pk
6009,razajewellers.pk
6010,rcg.com.pk
6011,rci.com.pk
6012,rcmsapi.nadra.gov.pk
6013,rd.com.pk
6014,rda.gop.pk
6015,rdp.anms.pk
6016,rds.net.pk
6017,rds.paypro.com.pk
6018,reach.org.pk
6019,reading.pk
6020,readings.com.pk
6021,readstore.pk
6022,real-estate.pk
6023,real3d.pk
6024,reality21.pk
6025,realproperty.pk
6026,realstyle.pk
6027,realtor92.pk
6028,reana.pk
6029,reason.pk
6030,reckeweg.pk
6031,recruitment.mod.gov.pk
6032,recruitments.com.pk
6033,red.pieas.edu.pk
6034,redapple.com.pk
6035,redash.appedology.pk
6036,redash.udhaar.pk
6037,redbull.pk
6038,redmine.authentik.pk
6039,redragonzone.pk
6040,redtech.pk
6041,redtone.com.pk
6042,refined.pk
6043,reflexions.pk
6044,regen.pk
6045,regrow.pk
6046,rekicks.pk
6047,relaxsit.com.pk
6048,reliefpakistan.com.pk
6049,remington.pk
6050,renaissance.com.pk
6051,renergy.com.pk
6052,renome.pk
6053,renovate.pk
6054,rentacarlahore.com.pk
6055,rentaproperty.pk
6056,renterz.pk
6057,renthouse.pk
6058,rentnride.pk
6059,rentwheels.pk
6060,replay.pk
6061,replica-watches-china.com.pk
6062,replicamagic.com.pk
6063,replicawatchespakistan.com.pk
6064,reporting-new.cba.com.pk
6065,reporting.bisp.gov.pk
6066,reporting.cba.com.pk
6067,reporting.com.pk
6068,reporting.ms.farmdar.pk
6069,repository.kinnaird.edu.pk
6070,rescue.gov.pk
6071,reseller.cheaphost.pk
6072,reshamfabrics.pk
6073,resonance.pk
6074,respak.pk
6075,result.pk
6076,resultdate.com.pk
6077,resultlink.com.pk
6078,resultonline.pk
6079,results.pu.edu.pk
6080,retail.com.pk
6081,reviewit.pk
6082,revolutionbeauty.pk
6083,revoo.pk
6084,rew.net.pk
6085,rewarisweetmart.pk
6086,rexbazar.pk
6087,rextech.pk
6088,rezult.pk
6089,rggroup.pk
6090,rhizmall.pk
6091,riazexchange.com.pk
6092,ric.edu.pk
6093,ric.gop.pk
6094,ricawax.pk
6095,rideons.pk
6096,riderz.pk
6097,rightjobs.pk
6098,rigms.ignite.org.pk
6099,rihs.edu.pk
6100,rilancio.pk
6101,rills.edu.pk
6102,rios.pk
6103,riphah.edu.pk
6104,riphahfsd.edu.pk
6105,risetel.net.pk
6106,rising.com.pk
6107,rivaaj.pk
6108,rivaajmahal.pk
6109,rivieraretreat.pk
6110,riyalshop.pk
6111,rizwangroup.com.pk
6112,rjfragrances.pk
6113,rlku.edu.pk
6114,rma.zong.com.pk
6115,rmaco.com.pk
6116,rmassociates.pk
6117,rmi.edu.pk
6118,rms.24seven.pk
6119,rms.roomy.pk
6120,rmur.edu.pk
6121,rndigitalprint.pk
6122,rnp-api-dev.oscar.pk
6123,rnpaft-api.oscar.pk
6124,rnptelenor-api.oscar.pk
6125,rnpufone-api.oscar.pk
6126,rnpzong-api.oscar.pk
6127,robostan.pk
6128,rocketchat-stage.udhaar.pk
6129,rocketcourier.pk
6130,rockstarjeans.com.pk
6131,rofficefurniture.pk
6132,rog.com.pk
6133,rol.gob.pk
6134,rollfiles.oscar.pk
6135,rollover.com.pk
6136,rollover.pk
6137,ronin.pk
6138,roomibuilders.pk
6139,rooms.com.pk
6140,roomy.pk
6141,rootscollege.com.pk
6142,rootsinternational.edu.pk
6143,rootsschool.edu.pk
6144,ropay.pk
6145,rosh.com.pk
6146,roshanpakistan.pk
6147,rottweiler.pk
6148,routing.truckistan.pk
6149,rovers.pk
6150,rox.com.pk
6151,royalcart.pk
6152,royalcosmeticsurgery.com.pk
6153,royalfashion.pk
6154,royaltag.com.pk
6155,royalwatches.pk
6156,royalwatchespakistan.pk
6157,royalwrist.pk
6158,royalxcasino.pk
6159,rozaana.pk
6160,rozee.pk
6161,rozenews.com.pk
6162,rozgar.pk
6163,rozzana.pk
6164,rr.pern.edu.pk
6165,rscourier.pk
6166,rshop-pakistan.com.pk
6167,rshop.com.pk
6168,rsoft.pk
6169,rsstore.pk
6170,rsu-sindh.gov.pk
6171,rsusindh.gov.pk
6172,rsvp.xpertjobs.pk
6173,rt1.srspcloud.srsp.pk
6174,rts.org.pk
6175,ruda.gov.pk
6176,runnerz.pk
6177,rwu.edu.pk
6178,rxtracker.ntp.gov.pk
6179,rybv.aceconnect.net.pk
6180,s01.rds.net.pk
6181,s9-game.pk
6182,s9game.com.pk
6183,s9games.net.pk
6184,saadshaikh.pk
6185,saaf.pk
6186,saafatm.touchpoint.pk
6187,saamaan.pk
6188,saas.telenorbank.pk
6189,sabaq.pk
6190,sablelo.pk
6191,sabroso.com.pk
6192,sabsoft.com.pk
6193,sach.org.pk
6194,sadabahar.com.pk
6195,sadapay.pk
6196,saddar.com.pk
6197,sadquainparho.simsin.com.pk
6198,saeedghani.pk
6199,safaid.pk
6200,safarigarden.pk
6201,safarparast.pk
6202,safespaces.pk
6203,saffana.pk
6204,safoundation.org.pk
6205,safrinskincare.com.pk
6206,safron.gov.pk
6207,safwa.pk
6208,sageleather.com.pk
6209,saharonline.pk
6210,sahulatbazaar.com.pk
6211,sahulatbazar.pk
6212,sahulatpay.pk
6213,saifeehospital.com.pk
6214,saintclassified.pk
6215,sairarizwan.pk
6216,sajidtex.com.pk
6217,sakoon.pk
6218,sale.guardautozone.com.pk
6219,saleemfabrics.pk
6220,salein.pk
6221,salepakistan.pk
6222,sales.stile.com.pk
6223,salesassist.pk
6224,salesforce.advancetelecom.com.pk
6225,salmaashmart.pk
6226,salonstore.pk
6227,salto.pk
6228,salu.edu.pk
6229,samarresorts.pk
6230,samba.com.pk
6231,sambaaccess.samba.com.pk
6232,sameersain.pk
6233,samipharma.com.pk
6234,samsungoutlet.com.pk
6235,sanas.pk
6236,sandalonline.pk
6237,sandbox-ci.khareed.pk
6238,sanitary.pk
6239,sap.isap.pk
6240,sap.ndrmf.pk
6241,sap.oracletech.com.pk
6242,sap.pmic.pk
6243,sapl.com.pk
6244,sapphire.com.pk
6245,sapphirecreative.pk
6246,sapphirecreatives.pk
6247,sapphirefabrics.pk
6248,sapphirehrms.pk
6249,sapphireonline.pk
6250,sapphirestudio.com.pk
6251,sapphirestudios.pk
6252,sapphiretextiles.com.pk
6253,saps.com.pk
6254,sapt.com.pk
6255,sarazcollection.pk
6256,sardinia.pk
6257,sarhad.edu.pk
6258,sarhadtraders.pk
6259,sarmaaya.pk
6260,sarte.pk
6261,sarwarelectronics.com.pk
6262,sarwat.pk
6263,sasta.pk
6264,sastaticket.pk
6265,sat.nowcasting.pk
6266,satcomm.pk
6267,sau.edu.pk
6268,savap.org.pk
6269,savemore.pk
6270,savings.gov.pk
6271,savings.pk
6272,savourfoods.com.pk
6273,savoz.pk
6274,savyour.com.pk
6275,savys.pk
6276,sawa.pk
6277,saya.pk
6278,sayatech.pk
6279,sbbup.edu.pk
6280,sbbusba.edu.pk
6281,sbbwu.edu.pk
6282,sbca.gos.pk
6283,sbcc.com.pk
6284,sbes.com.pk
6285,sbgold.com.pk
6286,sbkwu.edu.pk
6287,sboss.pk
6288,sbp.org.pk
6289,sbte.edu.pk
6290,scada3.pk
6291,scarfsnscarf.pk
6292,scarsdale.edu.pk
6293,scci.com.pk
6294,scented.pk
6295,scentnscentora.pk
6296,scentsnstories.pk
6297,scentstation.pk
6298,scentyou.pk
6299,sch.cedar.edu.pk
6300,scheme.com.pk
6301,schimmel.com.pk
6302,scholars.com.pk
6303,scholars.pk
6304,scholarships.com.pk
6305,scholastic.edu.pk
6306,scholeacademy.pk
6307,school.net.pk
6308,school.omnisell.pk
6309,schoolmall.pk
6310,schools.punjab.gov.pk
6311,sco.gov.pk
6312,scope.com.pk
6313,scouted-today.pk
6314,scp.gov.pk
6315,scripts.karigar.pk
6316,sdda.gkp.pk
6317,sdgpulse.sdgpakistan.pk
6318,sdpt.org.pk
6319,se.greenstar.org.pk
6320,se.learningfalcon.pk
6321,seabuckthorn.com.pk
6322,sead.pk
6323,sealand.pk
6324,season15.cokestudio.com.pk
6325,seccap.com.pk
6326,secoms.edu.pk
6327,secp.gov.pk
6328,secpk.com.pk
6329,secretfactory.pk
6330,secretstash.pk
6331,secure.bnu.edu.pk
6332,secure.mcb.com.pk
6333,securely.pk
6334,secureteen.com.pk
6335,secureteen.pk
6336,sedf.gos.pk
6337,seecs.edu.pk
6338,seedbeej.pk
6339,seenext.com.pk
6340,sef.edu.pk
6341,sehalshop.pk
6342,sehat.com.pk
6343,seher.org.pk
6344,sehgalmotors.pk
6345,sehgalmotorsports.pk
6346,seico.com.pk
6347,sekho.com.pk
6348,sekho.pk
6349,seld.gos.pk
6350,selecto.com.pk
6351,selfcare-cms-prod.jazz.com.pk
6352,selfcare-msa-prod.jazz.com.pk
6353,selfhelpplus.pk
6354,selftech.pk
6355,senate.gov.pk
6356,sendflowers.pk
6357,senorita.pk
6358,sentirbon.pk
6359,sentora.telecard.com.pk
6360,seoagencyland.pk
6361,sepcobill.com.pk
6362,seran.com.pk
6363,serena.com.pk
6364,serenepharma.com.pk
6365,serivces.tiktec.pk
6366,server-596455.alfatah.pk
6367,server.adverto.com.pk
6368,server.app.com.pk
6369,server.aust.edu.pk
6370,server.axonteam.pk
6371,server.ayubmed.edu.pk
6372,server.bigbrand.pk
6373,server.cat.edu.pk
6374,server.cloudy.pk
6375,server.daewoofastex.pk
6376,server.domaincontrol.pk
6377,server.dwatson.pk
6378,server.easycarry.pk
6379,server.econex.pk
6380,server.elanvital.com.pk
6381,server.epr.com.pk
6382,server.eproperty.pk
6383,server.esoftware.pk
6384,server.fcg.com.pk
6385,server.filmyzilla.pk
6386,server.goldenpearl.com.pk
6387,server.greenvalley.pk
6388,server.hiramills.com.pk
6389,server.homez.pk
6390,server.hostin.pk
6391,server.hwtc.com.pk
6392,server.idmpakistan.pk
6393,server.imonline.com.pk
6394,server.khubaib.pk
6395,server.kmc.edu.pk
6396,server.kppsc.gov.pk
6397,server.lifecarenetwork.pk
6398,server.mansol.com.pk
6399,server.markproperties.pk
6400,server.masood.com.pk
6401,server.meb.com.pk
6402,server.muslimhands.net.pk
6403,server.myvapery.pk
6404,server.myvoters.pk
6405,server.nastpvms.pk
6406,server.ndrmf.pk
6407,server.nexus.pk
6408,server.obscure.pk
6409,server.pafhospital.pk
6410,server.par.com.pk
6411,server.pdfbooksfree.pk
6412,server.pesps.pk
6413,server.rudolf.pk
6414,server.sarkari.pk
6415,server.sbcc.com.pk
6416,server.shaukatkhanum.org.pk
6417,server.she.com.pk
6418,server.sipmr.edu.pk
6419,server.skyhost.pk
6420,server.skywaysonline.pk
6421,server.sohnidharti.com.pk
6422,server.spogen.pk
6423,server.sts.org.pk
6424,server.suit.edu.pk
6425,server.sws.net.pk
6426,server.synergygroup.com.pk
6427,server.tdap.gov.pk
6428,server.techarc.pk
6429,server.theflowerstudio.pk
6430,server.thinksys.com.pk
6431,server.uaar.edu.pk
